fold,best_reps,best_bandwidth,best_C,accuracy,balanced_accuracy,mcc,kta,cka,effective_rank,n_test
22,1,0.1,1.0,0.4,0.38095238095238093,-0.2182178902359924,0.12329891886990088,0.12544359442810865,54.062065660579506,10
23,1,0.05,10.0,0.42857142857142855,0.42857142857142855,-0.14285714285714285,0.07543554079738364,0.08823518940758561,23.63708935218947,14
24,1,0.1,0.1,0.2857142857142857,0.5,0.0,0.12249588227993419,0.12448564073380071,50.927021284750865,14
25,1,0.05,10.0,0.6666666666666666,0.6666666666666666,0.31622776601683794,0.0734123472635968,0.07889930405374676,26.28074753181725,9
26,1,0.05,10.0,0.3888888888888889,0.2692307692307692,-0.43852900965351455,0.09534631410310934,0.11079765501377738,24.331426580317455,18
27,1,0.1,10.0,0.5,0.525,0.05547001962252291,0.12836030359843484,0.12959804856664786,50.74721753650183,18
28,2,0.05,1.0,0.5789473684210527,0.5178571428571428,0.03912303982179758,0.08955356681994625,0.09978274764600825,33.07431443221867,19
29,2,0.05,10.0,0.5625,0.5833333333333333,0.16265001215808886,0.11089992872062031,0.11176555833044594,34.69363522271852,16
30,1,0.05,10.0,0.5,0.45833333333333337,-0.08058229640253803,0.07554213120248066,0.08888651611222827,26.589575853597545,18
31,2,0.05,10.0,0.4444444444444444,0.41666666666666663,-0.15811388300841897,0.09583749656243735,0.10162809178188795,35.530522893095736,9
32,1,0.1,10.0,0.42857142857142855,0.3958333333333333,-0.22821773229381923,0.12795072682627537,0.13026875213820227,50.3412383780907,14
33,1,0.1,10.0,0.6,0.5208333333333333,0.06804138174397717,0.13201044853400629,0.13455663114935718,49.46669950217232,20
34,1,0.1,10.0,0.42105263157894735,0.5119047619047619,0.0314970394174356,0.13682793788684647,0.13673607424553993,50.16176761008061,19
35,1,0.1,10.0,0.5294117647058824,0.45,-0.2091650066335189,0.12558363082103785,0.12813790386997037,50.601277454063634,17
36,1,0.2,10.0,0.5833333333333334,0.5,0.0,0.12274296769635148,0.12453344642613354,59.3055281918051,12
37,1,0.2,10.0,0.6923076923076923,0.6388888888888888,0.2777777777777778,0.12674143773789412,0.1281618850668761,61.31814143627516,13
38,1,0.5,1.0,0.5,0.45,-0.21693045781865616,0.12280058286206488,0.12418243103001779,57.523209777482954,18
39,1,0.05,10.0,0.35,0.2976190476190476,-0.37283929381053577,0.11680242011697696,0.10137998068535395,24.169639581104544,20
40,1,0.05,10.0,0.4,0.47619047619047616,-0.047619047619047616,0.07915411017419337,0.09250767843421212,27.11124898962276,10
41,2,0.05,1.0,0.15789473684210525,0.25,-0.6373774391990981,0.11951134264770082,0.1161690890941927,31.509716321099617,19
42,2,0.05,1.0,0.5625,0.6166666666666667,0.24370871833797697,0.10412043938323833,0.10938711829116234,34.575333435322584,16
43,2,0.2,10.0,0.21052631578947367,0.4,-0.3944053188733077,0.13185480811668587,0.13224073393596902,56.81341042550231,19
44,1,0.2,1.0,0.5625,0.5,0.0,0.12428369427190203,0.12628146872145296,55.75240256604156,16
45,2,0.2,10.0,0.6666666666666666,0.5,0.0,0.11576094165359108,0.11765200436087263,66.2235124382712,6
46,2,0.05,10.0,0.4090909090909091,0.45238095238095233,-0.09221388919541469,0.12575282704953059,0.125417396504331,30.317793944119504,22
47,1,0.2,10.0,0.6923076923076923,0.6375,0.31754264805429416,0.12507708885024268,0.12680872828806042,58.13973191420707,13
48,1,0.2,1.0,0.6470588235294118,0.6916666666666667,0.34993385618385614,0.12855389025736288,0.12927101222466322,58.05150225459771,17
49,1,0.1,1.0,0.5454545454545454,0.5454545454545454,0.10846522890932808,0.13004818183066064,0.13158014475555596,45.91045902480747,22
50,1,0.1,1.0,0.5,0.55,0.21693045781865616,0.13242331347969175,0.13484327505778312,47.18711065232442,18
51,2,0.05,1.0,0.5555555555555556,0.6103896103896104,0.24029618753167464,0.10464978929124466,0.10581277076747479,35.664679425129954,18
52,2,0.5,10.0,0.3333333333333333,0.4,-0.3567530340063379,0.11917990367706809,0.11985519784155661,63.94108436964045,12
53,2,0.1,1.0,0.07142857142857142,0.5,0.0,0.12778026423238661,0.12818798299172043,56.48268545191013,14
54,2,0.1,10.0,0.5,0.5,0.0,0.12898916155937687,0.13091236621216232,53.23700112427375,18
55,1,0.2,10.0,0.42857142857142855,0.5,0.0,0.12799692079669614,0.1309080789168684,60.32211698528582,14
56,1,0.1,1.0,0.7777777777777778,0.75,0.5976143046671968,0.1186456789686023,0.12055828557314013,55.00951313934443,9
57,2,0.05,1.0,0.3333333333333333,0.40336134453781514,-0.19327731092436976,0.13662919649294955,0.14258900188356258,35.328798301713,24
58,1,0.05,10.0,0.2857142857142857,0.39375,-0.2125,0.1147283893122714,0.08596452756826548,24.034678749225428,21
59,1,0.05,10.0,0.4166666666666667,0.2777777777777778,-0.408248290463863,0.07523806880424445,0.09078846316231928,24.535733147944608,12
60,2,0.05,1.0,0.6111111111111112,0.6111111111111112,0.2357022603955158,0.10559705850695521,0.11553105875476789,33.21151145831583,18
61,1,0.2,10.0,0.4166666666666667,0.4166666666666667,-0.30151134457776363,0.12385600986794386,0.12574990048952447,59.12956751781505,12
