z1_mean,z1_std,z2_mean,z2_std,z3_mean,z3_std,z4_mean,z4_std,z5_mean,z5_std
-1.4314836088888887,2.7332012471846125,-1.1028483855555555,1.7832395805017283,-0.45982907222222213,1.470528151745953,-0.2927195844444444,0.9029099859975507,0.40247959777777775,0.7486614254677401
-0.9163270311111114,2.898725758419295,-1.2606626166666666,1.9656850265053025,-0.2495999311111111,1.4365804418092485,-0.2886290144444444,0.9004398804358962,0.3627524411111111,0.7791011438641106
-0.41418003222222216,2.87899985755199,-1.21175235,2.172993995868913,-1.3591507455555556,1.27779908967659,-0.29258383000000004,1.0958167062020516,0.23572458555555556,0.5825796370320914
-0.772661421111111,2.5438048094990284,-1.1838065522222223,2.140292897211524,-0.6844662166666666,1.2041065332909517,-0.4290117155555555,0.7654481422525864,0.2374139644444444,0.8727716256289156
0.19978786111111108,2.7336255893747436,-0.0413071022222222,1.6257976034930006,0.08114285222222223,1.0906087582101227,0.10792464111111129,2.288757601617404,0.22614935333333333,0.7823681911462071
0.4257738844444444,2.5279200336010565,-0.30053710888888874,1.8971865551700928,-0.58357778,1.5338517201276267,0.5111493122222224,2.1095750642013997,0.3027196122222222,0.724405302483463
-0.3145408244444444,2.8059288411848957,-0.32638467222222217,1.9090718115313396,-0.8778230733333332,1.4223757835757953,0.5853715533333333,2.052272307769034,0.3217153655555556,0.73594781277668
-0.27184016777777775,2.747616829283471,-0.373673351111111,1.9377791071573225,-0.9020249077777779,1.4344697232738037,0.5721525355555558,2.061030023558392,0.25693179888888884,0.7126450619474655
0.11932001666666665,2.6755961196496885,-0.20247167666666666,1.4866875981015006,-0.10827635666666666,1.186265238026807,-0.47425910111111097,1.8786541245161448,0.28768469888888887,0.7922034282528955
0.34530604000000004,2.472418784353904,-0.46170168333333333,1.7557851817714096,-0.7729969888888889,1.5227203086021215,-0.07103442999999993,1.7918534002724653,0.3642549577777778,0.728577911279499
0.3402620466666668,2.3663867399785614,0.37076108444444444,1.3861612179837277,0.6455008877777778,0.8952062827589065,0.027884635555555537,1.9610577208287354,0.36424087999999993,1.2107756570283539
0.61306132,2.1762687450979907,-0.8462589844444444,1.4404057936640053,-0.63245429,1.5986588434744051,-0.461633498888889,1.3412295341811955,0.4121267788888889,0.7803672581351881
-0.47763325222222236,2.978110445162491,-0.7272266344444442,1.377114270585323,0.3784775633333333,1.349755555856022,-0.7965239511111111,0.9653225584127298,0.6064986099999999,0.7570136704390454
0.41625439000000014,2.322096133241432,-0.2965343233333333,1.9402519777380962,0.4191237944444445,0.7909181407757655,-0.89080848,0.9459199659434605,0.25819353444444443,1.0857026120902822
-1.5157285055555558,2.5136410917412957,-0.13098573888888881,1.9341359557646305,0.8571336466666666,0.8489974177528102,0.1435608288888889,1.0636293736540545,0.11717454777777779,1.0931073307665373
-0.6485734611111111,2.3801591033449814,-0.35893857222222214,2.0733292899340148,0.479112508888889,2.0529474875578004,0.4339432700000001,1.8650231552933045,-0.47490915666666667,1.458526296593817
-0.8261414644444444,2.323275004927859,0.009907752222222276,1.7609876821090242,-0.48822166999999994,1.9222473703782808,0.2741264122222222,1.0824820888804023,0.5020886455555555,1.1675762225336166
