mean_1,mean_2,mean_3,mean_4,std_1,std_2,std_3,std_4,y
0.22071124555555555,-0.9061687977777777,-0.19726715444444448,-0.22366012333333338,2.8418481596423577,1.7404346604803802,1.9389181006678062,1.364634747957277,1
0.660014181111111,-0.8190701011111111,0.024627924444444463,-0.07183405999999999,2.524117025693206,1.652154536933186,1.8424541178986502,1.409725970959515,1
-0.7278125355555555,0.7052291477777778,-0.9712513855555556,0.013977116666666666,2.9953150696720896,2.924886952669333,1.771368799603323,1.2623802518958298,1
0.991052572222222,0.15011420777777773,-0.26796661555555557,-0.043476823333333345,2.6501833032843067,2.6887560432537034,1.4893084754719335,1.3200754654187528,1
1.1030327833333335,-0.937821318888889,-0.7328317677777778,-0.20544673555555557,2.452473491269019,2.3184116893229803,1.4158664966661574,0.9988875780545649,0
0.29319376444444445,-1.0863137944444443,-0.7870366044444446,0.40606863555555556,2.599977699751213,2.4704172217190066,1.3475483060602318,1.137154947709217,0
-1.0515639466666666,-1.1763909822222223,-1.2504057411111111,0.3295787166666666,3.09653424682571,3.0512705261560833,1.187098949598671,1.48285190536988,0
-1.7428095666666665,-1.1052161955555557,-1.4576411988888889,-0.008996193333333347,2.8691069302365695,3.006210670677372,1.0633253509262368,1.3451595839404686,1
-2.3778612355555553,-1.8724364844444448,-1.2909803644444446,-0.12943566444444446,2.4216939997653317,2.3046102814442366,0.8270471645403958,1.3303277294612739,0
-0.9425822966666666,-0.81727878,0.6896964799999998,-0.07384639222222224,3.237490783389201,1.7317179628270218,1.6297111751298599,1.516791063270022,1
-1.8070685222222223,-0.7778351222222223,0.15871358000000002,-0.047317436666666636,2.799571292815994,1.8916485769320797,1.1490486612733808,1.3017904436852672,1
0.7171948911111111,0.014650241111110955,-0.3520105666666667,0.04561827999999999,2.4371286368092338,2.3829679971556064,1.3493299829030332,1.2516854697366953,0
0.8291751022222221,-1.0732852855555555,-0.8168757188888889,-0.1163516322222222,2.2360122134846927,1.8688402920539386,1.232649228185115,0.9243174822486001,0
0.20701074,-1.303479938888889,-0.6976845,0.4308133344444445,2.531345701919749,1.9956032527531635,1.1744923138244445,1.1447699079658455,0
-1.0236448722222222,-2.2953580277777776,-0.74893267,0.5290250599999999,2.3688071381873432,1.037788255936721,0.9777995592524752,0.9773159012208292,0
-1.1447515444444445,-1.9746389722222222,-0.5577244366666667,0.5828493022222223,2.9363381971812994,2.2763549685373072,1.0827276955882639,1.1139488079947362,0
0.25750459444444446,1.1028407755555556,0.18060143999999995,-0.24149554222222225,2.670596621506054,1.5472827893681766,1.6045120117029343,1.3219883185285908,1
-0.6128922622222223,0.21239101666666657,0.19113030666666664,-0.14287938333333333,2.6180707402431214,2.0498849539180806,1.4280459309668365,1.241503719674652,1
1.348014058888889,0.8914579588888887,-0.04679167333333334,-0.09484740888888893,2.9656990166300217,2.788579354449123,1.7414559757986876,1.646470106711865,1
0.13271895111111115,0.8157289133333332,0.1837853433333333,0.20059379555555554,2.510619337926495,2.0552526496178083,1.6044659981678024,1.4044708876032015,1
-0.7376779055555556,-0.07472084555555554,0.19431420999999996,0.2992099544444444,2.4043789686175825,2.335974250432456,1.42796782107223,1.2915584589617972,1
1.0563385544444446,0.41387017222222205,0.09113246222222221,-0.3919832755555556,3.1196058774064093,2.4948644074002018,1.8074298806038152,1.3998015725675519,1
